Date Time,Abs Pres (kPa) c:1 2,Temp (°C) c:2,Sensor Depth (meters),Adjust,Depth(m)
5/25/18 3:00,91.361,18.711,0.288,,0.288
5/25/18 3:15,91.317,18.616,0.285,,0.285
5/25/18 3:30,91.369,18.521,0.291,,0.291
5/25/18 3:45,91.283,18.521,0.283,,0.283
5/25/18 4:00,91.313,18.426,0.287,,0.287
5/25/18 4:15,91.289,18.236,0.284,,0.284
5/25/18 4:30,91.276,18.14,0.283,,0.283
5/25/18 4:45,91.275,18.045,0.284,,0.284
5/25/18 5:00,91.271,17.855,0.283,,0.283
5/25/18 5:15,91.291,17.76,0.286,,0.286
5/25/18 5:30,91.3,17.665,0.286,,0.286
5/25/18 5:45,91.256,17.57,0.282,,0.282
5/25/18 6:00,91.254,17.475,0.282,,0.282
5/25/18 6:15,91.252,17.379,0.281,,0.281
5/25/18 6:30,91.229,17.284,0.278,,0.278
5/25/18 6:45,91.217,17.189,0.276,,0.276
5/25/18 7:00,91.215,17.094,0.275,,0.275
5/25/18 7:15,91.224,16.999,0.275,,0.275
5/25/18 7:30,91.235,16.999,0.276,,0.276
5/25/18 7:45,91.276,16.903,0.28,,0.28
5/25/18 8:00,91.266,16.903,0.28,,0.28
5/25/18 8:15,91.298,16.903,0.282,,0.282
5/25/18 8:30,91.233,16.903,0.278,,0.278
5/25/18 8:45,91.224,16.999,0.279,,0.279
5/25/18 9:00,91.215,17.094,0.276,,0.276
5/25/18 9:15,91.153,17.189,0.271,,0.271
5/25/18 9:30,91.134,17.379,0.271,,0.271
5/25/18 9:45,91.05,17.475,0.264,,0.264
5/25/18 10:00,91.011,17.665,0.262,,0.262
5/25/18 10:15,90.961,17.855,0.258,,0.258
5/25/18 10:30,90.901,18.14,0.254,,0.254
5/25/18 10:45,90.872,18.331,0.254,,0.254
5/25/18 11:00,90.845,18.616,0.251,,0.251
5/25/18 11:15,90.839,18.901,0.254,,0.254
5/25/18 11:30,90.812,19.187,0.251,,0.251
5/25/18 11:45,90.785,19.472,0.25,,0.25
5/25/18 12:00,90.779,19.758,0.253,,0.253
5/25/18 12:15,90.731,20.043,0.249,,0.249
5/25/18 12:30,90.736,20.329,0.25,,0.25
5/25/18 12:45,90.718,20.519,0.249,,0.249
5/25/18 13:00,90.667,20.71,0.246,,0.246
5/25/18 13:15,90.649,20.901,0.248,,0.248
5/25/18 13:30,90.66,20.901,0.253,,0.253
5/25/18 13:45,90.633,21.187,0.252,,0.252
5/25/18 14:00,90.627,21.473,0.256,,0.256
5/25/18 14:15,90.566,21.664,0.251,,0.251
5/25/18 14:30,90.481,21.664,0.246,,0.246
5/25/18 14:45,90.482,21.76,0.249,,0.249
5/25/18 15:00,90.453,21.951,0.251,,0.251
5/25/18 15:15,90.403,22.142,0.249,,0.249
5/25/18 15:30,90.396,22.333,0.251,,0.251
5/25/18 15:45,90.387,22.429,0.251,,0.251
5/25/18 16:00,90.326,22.621,0.247,,0.247
5/25/18 16:15,90.283,22.621,0.245,,0.245
5/25/18 16:30,90.272,22.621,0.245,,0.245
5/25/18 16:45,90.24,22.621,0.242,,0.242
5/25/18 17:00,90.233,22.812,0.246,,0.246
5/25/18 17:15,90.231,22.717,0.244,,0.244
5/25/18 17:30,90.199,22.717,0.241,,0.241
5/25/18 17:45,90.197,22.621,0.241,,0.241
5/25/18 18:00,90.195,22.525,0.241,,0.241
5/25/18 18:15,90.183,22.429,0.239,,0.239
5/25/18 18:30,90.181,22.333,0.24,,0.24
5/25/18 18:45,90.126,22.238,0.236,,0.236
5/25/18 19:00,90.115,22.238,0.237,,0.237
5/25/18 19:15,90.147,22.238,0.24,,0.24
5/25/18 19:30,90.104,22.238,0.232,,0.232
5/25/18 19:45,90.124,22.142,0.233,,0.233
5/25/18 20:00,90.132,21.951,0.232,,0.232
5/25/18 20:15,90.194,21.855,0.233,,0.233
5/25/18 20:30,90.191,21.664,0.228,,0.228
5/25/18 20:45,90.211,21.569,0.227,,0.227
5/25/18 21:00,90.186,21.378,0.219,,0.219
5/25/18 21:15,90.291,21.282,0.226,,0.226
5/25/18 21:30,90.322,21.187,0.224,,0.224
5/25/18 21:45,90.351,20.996,0.225,,0.225
5/25/18 22:00,90.412,20.805,0.223,,0.223
5/25/18 22:15,90.421,20.71,0.224,,0.224
5/25/18 22:30,90.492,20.519,0.23,,0.23
5/25/18 22:45,90.512,20.424,0.232,,0.232
5/25/18 23:00,90.573,20.234,0.235,,0.235
5/25/18 23:15,90.582,20.138,0.235,,0.235
5/25/18 23:30,90.582,20.138,0.237,,0.237
5/25/18 23:45,90.611,19.948,0.24,,0.24
5/26/18 0:00,90.6,19.948,0.238,,0.238
5/26/18 0:15,90.674,19.853,0.246,,0.246
5/26/18 0:30,90.608,19.758,0.24,,0.24
5/26/18 0:45,90.658,19.567,0.247,,0.247
5/26/18 1:00,90.679,19.567,0.247,,0.247
5/26/18 1:15,90.656,19.472,0.244,,0.244
5/26/18 1:30,90.633,19.377,0.245,,0.245
5/26/18 1:45,90.621,19.282,0.242,,0.242
5/26/18 2:00,90.618,19.092,0.242,,0.242
5/26/18 2:15,90.627,18.996,0.245,,0.245
5/26/18 2:30,90.603,18.901,0.244,,0.244
5/26/18 2:45,90.632,18.711,0.245,,0.245
5/26/18 3:00,90.62,18.616,0.243,,0.243
5/26/18 3:15,90.608,18.521,0.243,,0.243
5/26/18 3:30,90.594,18.331,0.241,,0.241
5/26/18 3:45,90.603,18.236,0.242,,0.242
5/26/18 4:00,90.622,18.14,0.244,,0.244
5/26/18 4:15,90.608,17.95,0.241,,0.241
5/26/18 4:30,90.617,17.855,0.243,,0.243
5/26/18 4:45,90.627,17.76,0.242,,0.242
5/26/18 5:00,90.614,17.665,0.241,,0.241
5/26/18 5:15,90.622,17.475,0.242,,0.242
5/26/18 5:30,90.609,17.379,0.242,,0.242
5/26/18 5:45,90.608,17.284,0.24,,0.24
5/26/18 6:00,90.595,17.189,0.236,,0.236
5/26/18 6:15,90.637,17.094,0.242,,0.242
5/26/18 6:30,90.635,16.999,0.242,,0.242
5/26/18 6:45,90.624,16.999,0.241,,0.241
5/26/18 7:00,90.633,16.903,0.24,,0.24
5/26/18 7:15,90.633,16.903,0.239,,0.239
5/26/18 7:30,90.642,16.808,0.239,,0.239
5/26/18 7:45,90.621,16.808,0.236,,0.236
5/26/18 8:00,90.61,16.808,0.235,,0.235
5/26/18 8:15,90.632,16.808,0.235,,0.235
5/26/18 8:30,90.632,16.808,0.236,,0.236
5/26/18 8:45,90.644,16.903,0.237,,0.237
5/26/18 9:00,90.665,16.903,0.238,,0.238
5/26/18 9:15,90.667,16.999,0.238,,0.238
5/26/18 9:30,90.615,17.094,0.232,,0.232
5/26/18 9:45,90.618,17.284,0.232,,0.232
5/26/18 10:00,90.565,17.284,0.225,,0.225
5/26/18 10:15,90.588,17.379,0.228,,0.228
5/26/18 10:30,90.547,17.475,0.227,,0.227
5/26/18 10:45,90.548,17.57,0.226,,0.226
5/26/18 11:00,90.519,17.76,0.225,,0.225
5/26/18 11:15,90.49,17.95,0.222,,0.222
5/26/18 11:30,90.485,18.236,0.221,,0.221
5/26/18 11:45,90.468,18.521,0.22,,0.22
5/26/18 12:00,90.439,18.711,0.219,,0.219
5/26/18 12:15,90.475,18.901,0.222,,0.222
5/26/18 12:30,90.458,19.187,0.224,,0.224
5/26/18 12:45,90.429,19.377,0.221,,0.221
5/26/18 13:00,90.425,19.758,0.224,,0.224
5/26/18 13:15,90.398,20.043,0.219,,0.219
5/26/18 13:30,90.389,20.138,0.219,,0.219
5/26/18 13:45,90.348,20.234,0.212,,0.212
5/26/18 14:00,90.348,20.234,0.21,,0.21
5/26/18 14:15,90.328,20.329,0.206,,0.206
5/26/18 14:30,90.31,20.519,0.201,,0.201
5/26/18 14:45,90.353,20.519,0.207,,0.207
5/26/18 15:00,90.33,20.424,0.2,,0.2
5/26/18 15:15,90.402,20.234,0.208,,0.208
5/26/18 15:30,90.411,20.138,0.211,,0.211
5/26/18 15:45,90.418,19.948,0.21,,0.21
5/26/18 16:00,90.447,19.758,0.209,,0.209
5/26/18 16:15,90.467,19.662,0.211,,0.211
5/26/18 16:30,90.456,19.662,0.208,,0.208
5/26/18 16:45,90.454,19.567,0.203,,0.203
5/26/18 17:00,90.495,19.472,0.21,,0.21
5/26/18 17:15,90.523,19.187,0.212,,0.212
5/26/18 17:30,90.562,18.996,0.215,,0.215
5/26/18 17:45,90.571,18.901,0.221,,0.221
5/26/18 18:00,90.58,18.806,0.218,,0.218
5/26/18 18:15,90.631,18.616,0.216,,0.216
5/26/18 18:30,90.627,18.426,0.223,,0.223
5/26/18 18:45,90.584,18.426,0.217,,0.217
5/26/18 19:00,90.647,18.331,0.235,,0.235
5/26/18 19:15,90.656,18.236,0.24,,0.24
5/26/18 19:30,90.642,18.045,0.244,,0.244
5/26/18 19:45,90.617,17.855,0.25,,0.25
5/26/18 20:00,90.53,17.76,0.238,,0.238
5/26/18 20:15,90.495,17.57,0.225,,0.225
5/26/18 20:30,90.482,17.475,0.218,,0.218
5/26/18 20:45,90.329,17.284,0.197,,0.197
5/26/18 21:00,90.369,17.094,0.198,,0.198
5/26/18 21:15,90.431,16.999,0.202,,0.202
5/26/18 21:30,90.515,16.903,0.207,,0.207
5/26/18 21:45,90.557,16.808,0.209,,0.209
5/26/18 22:00,90.61,16.808,0.212,,0.212
5/26/18 22:15,90.609,16.713,0.212,,0.212
5/26/18 22:30,90.63,16.713,0.214,,0.214
5/26/18 22:45,90.661,16.618,0.214,,0.214
5/26/18 23:00,90.682,16.618,0.219,,0.219
5/26/18 23:15,90.684,16.713,0.219,,0.219
5/26/18 23:30,90.705,16.713,0.222,,0.222
5/26/18 23:45,90.693,16.618,0.22,,0.22
5/27/18 0:00,90.671,16.618,0.221,,0.221
5/27/18 0:15,90.671,16.618,0.22,,0.22
5/27/18 0:30,90.659,16.523,0.221,,0.221
5/27/18 0:45,90.679,16.427,0.225,,0.225
5/27/18 1:00,90.679,16.427,0.228,,0.228
5/27/18 1:15,90.656,16.332,0.223,,0.223
5/27/18 1:30,90.633,16.237,0.219,,0.219
5/27/18 1:45,90.588,16.141,0.216,,0.216
5/27/18 2:00,90.608,16.046,0.215,,0.215
5/27/18 2:15,90.585,15.951,0.209,,0.209
5/27/18 2:30,90.615,15.855,0.212,,0.212
5/27/18 2:45,90.614,15.76,0.214,,0.214
5/27/18 3:00,90.623,15.664,0.214,,0.214
5/27/18 3:15,90.686,15.569,0.217,,0.217
5/27/18 3:30,90.684,15.473,0.219,,0.219
5/27/18 3:45,90.672,15.378,0.218,,0.218
5/27/18 4:00,90.638,15.282,0.217,,0.217
5/27/18 4:15,90.69,15.187,0.217,,0.217
5/27/18 4:30,90.677,15.091,0.216,,0.216
5/27/18 4:45,90.708,14.996,0.217,,0.217
5/27/18 5:00,90.642,14.9,0.215,,0.215
5/27/18 5:15,90.683,14.804,0.218,,0.218
5/27/18 5:30,90.671,14.709,0.217,,0.217
5/27/18 5:45,90.691,14.613,0.217,,0.217
5/27/18 6:00,90.666,14.421,0.214,,0.214
5/27/18 6:15,90.675,14.325,0.217,,0.217
5/27/18 6:30,90.665,14.325,0.213,,0.213
5/27/18 6:45,90.706,14.23,0.214,,0.214
5/27/18 7:00,90.695,14.23,0.21,,0.21
5/27/18 7:15,90.704,14.134,0.211,,0.211
5/27/18 7:30,90.715,14.134,0.214,,0.214
5/27/18 7:45,90.736,14.134,0.217,,0.217
5/27/18 8:00,90.759,14.23,0.22,,0.22
5/27/18 8:15,90.759,14.23,0.22,,0.22
5/27/18 8:30,90.727,14.23,0.215,,0.215
5/27/18 8:45,90.749,14.23,0.213,,0.213
5/27/18 9:00,90.707,14.325,0.206,,0.206
5/27/18 9:15,90.763,14.421,0.208,,0.208
5/27/18 9:30,90.775,14.517,0.213,,0.213
5/27/18 9:45,90.744,14.613,0.212,,0.212
5/27/18 10:00,90.748,14.804,0.213,,0.213
5/27/18 10:15,90.794,14.996,0.217,,0.217
5/27/18 10:30,90.829,15.187,0.221,,0.221
5/27/18 10:45,90.756,15.282,0.211,,0.211
5/27/18 11:00,90.748,15.473,0.208,,0.208
5/27/18 11:15,90.666,15.664,0.197,,0.197
5/27/18 11:30,90.681,15.951,0.197,,0.197
5/27/18 11:45,90.611,16.237,0.189,,0.189
5/27/18 12:00,90.593,16.427,0.187,,0.187
5/27/18 12:15,90.564,16.618,0.184,,0.184
5/27/18 12:30,90.557,16.808,0.185,,0.185
5/27/18 12:45,90.557,16.808,0.187,,0.187
5/27/18 13:00,90.546,16.808,0.192,,0.192
5/27/18 13:15,90.558,16.903,0.199,,0.199
5/27/18 13:30,90.524,16.808,0.193,,0.193
5/27/18 13:45,90.526,16.903,0.195,,0.195
5/27/18 14:00,90.451,16.903,0.187,,0.187
5/27/18 14:15,90.399,16.999,0.18,,0.18
5/27/18 14:30,90.393,17.284,0.179,,0.179
5/27/18 14:45,90.364,17.475,0.179,,0.179
5/27/18 15:00,90.382,17.855,0.183,,0.183
5/27/18 15:15,90.396,18.045,0.185,,0.185
5/27/18 15:30,90.39,18.331,0.183,,0.183
5/27/18 15:45,90.372,18.521,0.183,,0.183
5/27/18 16:00,90.343,18.711,0.182,,0.182
5/27/18 16:15,90.357,18.901,0.185,,0.185
5/27/18 16:30,90.348,18.996,0.183,,0.183
5/27/18 16:45,90.337,18.996,0.182,,0.182
5/27/18 17:00,90.326,18.996,0.182,,0.182
5/27/18 17:15,90.316,18.996,0.182,,0.182
5/27/18 17:30,90.317,19.092,0.185,,0.185
5/27/18 17:45,90.307,19.092,0.184,,0.184
5/27/18 18:00,90.308,19.187,0.181,,0.181
5/27/18 18:15,90.308,19.187,0.181,,0.181
5/27/18 18:30,90.297,19.187,0.176,,0.176
5/27/18 18:45,90.285,19.092,0.168,,0.168
5/27/18 19:00,90.307,19.092,0.172,,0.172
5/27/18 19:15,90.326,18.996,0.175,,0.175
5/27/18 19:30,90.357,18.901,0.177,,0.177
5/27/18 19:45,90.42,18.806,0.182,,0.182
5/27/18 20:00,90.427,18.616,0.18,,0.18
5/27/18 20:15,90.436,18.521,0.178,,0.178
5/27/18 20:30,90.433,18.331,0.178,,0.178
5/27/18 20:45,90.474,18.236,0.183,,0.183
5/27/18 21:00,90.495,18.236,0.181,,0.181
5/27/18 21:15,90.504,18.14,0.183,,0.183
5/27/18 21:30,90.524,18.045,0.184,,0.184
5/27/18 21:45,90.523,17.95,0.184,,0.184
5/27/18 22:00,90.576,17.95,0.188,,0.188
5/27/18 22:15,90.564,17.855,0.186,,0.186
5/27/18 22:30,90.553,17.855,0.184,,0.184
5/27/18 22:45,90.552,17.76,0.185,,0.185
5/27/18 23:00,90.584,17.76,0.185,,0.185
5/27/18 23:15,90.571,17.665,0.184,,0.184
5/27/18 23:30,90.571,17.665,0.184,,0.184
5/27/18 23:45,90.591,17.57,0.184,,0.184
5/28/18 0:00,90.579,17.475,0.182,,0.182
5/28/18 0:15,90.568,17.475,0.183,,0.183
5/28/18 0:30,90.599,17.379,0.185,,0.185
5/28/18 0:45,90.586,17.284,0.185,,0.185
5/28/18 1:00,90.618,17.284,0.188,,0.188
5/28/18 1:15,90.606,17.189,0.189,,0.189
5/28/18 1:30,90.604,17.094,0.187,,0.187
5/28/18 1:45,90.626,17.094,0.192,,0.192
5/28/18 2:00,90.603,16.999,0.188,,0.188
5/28/18 2:15,90.592,16.999,0.185,,0.185
5/28/18 2:30,90.58,16.903,0.184,,0.184
5/28/18 2:45,90.58,16.903,0.183,,0.183
5/28/18 3:00,90.589,16.808,0.187,,0.187
5/28/18 3:15,90.598,16.713,0.186,,0.186
5/28/18 3:30,90.598,16.713,0.189,,0.189
5/28/18 3:45,90.596,16.618,0.188,,0.188
5/28/18 4:00,90.586,16.618,0.184,,0.184
5/28/18 4:15,90.562,16.523,0.181,,0.181
5/28/18 4:30,90.55,16.427,0.179,,0.179
5/28/18 4:45,90.548,16.332,0.178,,0.178
5/28/18 5:00,90.59,16.237,0.181,,0.181
5/28/18 5:15,90.579,16.237,0.178,,0.178
5/28/18 5:30,90.577,16.141,0.177,,0.177
5/28/18 5:45,90.599,16.141,0.179,,0.179
5/28/18 6:00,90.608,16.046,0.179,,0.179
5/28/18 6:15,90.638,15.951,0.181,,0.181
5/28/18 6:30,90.638,15.951,0.182,,0.182
5/28/18 6:45,90.648,15.855,0.183,,0.183
5/28/18 7:00,90.669,15.855,0.184,,0.184
5/28/18 7:15,90.657,15.76,0.182,,0.182
5/28/18 7:30,90.667,15.76,0.181,,0.181
5/28/18 7:45,90.657,15.76,0.179,,0.179
5/28/18 8:00,90.657,15.76,0.178,,0.178
5/28/18 8:15,90.689,15.76,0.183,,0.183
5/28/18 8:30,90.669,15.855,0.182,,0.182
5/28/18 8:45,90.671,15.951,0.181,,0.181
5/28/18 9:00,90.694,16.046,0.183,,0.183
5/28/18 9:15,90.685,16.141,0.18,,0.18
5/28/18 9:30,90.656,16.332,0.18,,0.18
5/28/18 9:45,90.67,16.523,0.181,,0.181
5/28/18 10:00,90.685,16.808,0.182,,0.182
5/28/18 10:15,90.679,17.094,0.181,,0.181
5/28/18 10:30,90.663,17.379,0.178,,0.178
5/28/18 10:45,90.677,17.57,0.181,,0.181
5/28/18 11:00,90.682,17.855,0.182,,0.182
5/28/18 11:15,90.676,18.14,0.181,,0.181
5/28/18 11:30,90.693,18.521,0.184,,0.184
5/28/18 11:45,90.654,18.711,0.182,,0.182
5/28/18 12:00,90.637,18.996,0.179,,0.179
5/28/18 12:15,90.662,19.187,0.183,,0.183
5/28/18 12:30,90.664,19.282,0.184,,0.184
5/28/18 12:45,90.635,19.472,0.183,,0.183
5/28/18 13:00,90.649,19.662,0.187,,0.187
5/28/18 13:15,90.631,19.853,0.184,,0.184
5/28/18 13:30,90.625,20.138,0.187,,0.187
5/28/18 13:45,90.628,20.329,0.188,,0.188
5/28/18 14:00,90.596,20.329,0.186,,0.186
5/28/18 14:15,90.573,20.234,0.184,,0.184
5/28/18 14:30,90.561,20.138,0.185,,0.185
5/28/18 14:45,90.532,20.329,0.184,,0.184
5/28/18 15:00,90.512,20.424,0.184,,0.184
5/28/18 15:15,90.503,20.519,0.185,,0.185
5/28/18 15:30,90.494,20.615,0.186,,0.186
5/28/18 15:45,90.497,20.805,0.189,,0.189
5/28/18 16:00,90.47,21.091,0.187,,0.187
5/28/18 16:15,90.451,21.187,0.186,,0.186
5/28/18 16:30,90.431,21.282,0.184,,0.184
5/28/18 16:45,90.39,21.378,0.184,,0.184
5/28/18 17:00,90.357,21.378,0.18,,0.18
5/28/18 17:15,90.348,21.473,0.179,,0.179
5/28/18 17:30,90.359,21.473,0.178,,0.178
5/28/18 17:45,90.368,21.378,0.178,,0.178
5/28/18 18:00,90.365,21.187,0.179,,0.179
5/28/18 18:15,90.331,21.091,0.176,,0.176
5/28/18 18:30,90.383,20.996,0.183,,0.183
5/28/18 18:45,90.412,20.805,0.186,,0.186
5/28/18 19:00,90.365,20.615,0.18,,0.18
5/28/18 19:15,90.374,20.519,0.181,,0.181
5/28/18 19:30,90.353,20.519,0.179,,0.179
5/28/18 19:45,90.373,20.424,0.181,,0.181
5/28/18 20:00,90.35,20.329,0.178,,0.178
5/28/18 20:15,90.368,20.138,0.18,,0.18
5/28/18 20:30,90.364,19.948,0.182,,0.182
5/28/18 20:45,90.352,19.853,0.18,,0.18
5/28/18 21:00,90.349,19.662,0.18,,0.18
5/28/18 21:15,90.368,19.567,0.182,,0.182
5/28/18 21:30,90.344,19.377,0.179,,0.179
5/28/18 21:45,90.353,19.282,0.181,,0.181
5/28/18 22:00,90.33,19.187,0.178,,0.178
5/28/18 22:15,90.349,19.092,0.181,,0.181
5/28/18 22:30,90.337,18.996,0.18,,0.18
5/28/18 22:45,90.325,18.901,0.182,,0.182
5/28/18 23:00,90.323,18.806,0.183,,0.183
5/28/18 23:15,90.341,18.616,0.187,,0.187
5/28/18 23:30,90.318,18.521,0.184,,0.184
5/28/18 23:45,90.307,18.521,0.183,,0.183
5/29/18 0:00,90.295,18.426,0.183,,0.183
5/29/18 0:15,90.284,18.426,0.183,,0.183
5/29/18 0:30,90.272,18.331,0.184,,0.184
5/29/18 0:45,90.272,18.331,0.186,,0.186
5/29/18 1:00,90.26,18.236,0.184,,0.184
5/29/18 1:15,90.269,18.14,0.183,,0.183
5/29/18 1:30,90.256,18.045,0.182,,0.182
5/29/18 1:45,90.244,17.95,0.177,,0.177
5/29/18 2:00,90.21,17.855,0.171,,0.171
5/29/18 2:15,90.251,17.76,0.178,,0.178
5/29/18 2:30,90.271,17.665,0.179,,0.179
5/29/18 2:45,90.259,17.57,0.179,,0.179
5/29/18 3:00,90.268,17.475,0.179,,0.179
5/29/18 3:15,90.288,17.379,0.18,,0.18
5/29/18 3:30,90.275,17.284,0.178,,0.178
5/29/18 3:45,90.295,17.189,0.179,,0.179
5/29/18 4:00,90.27,16.999,0.177,,0.177
5/29/18 4:15,90.322,16.903,0.181,,0.181
5/29/18 4:30,90.299,16.808,0.177,,0.177
5/29/18 4:45,90.276,16.713,0.173,,0.173
5/29/18 5:00,90.296,16.618,0.176,,0.176
5/29/18 5:15,90.295,16.523,0.176,,0.176
5/29/18 5:30,90.357,16.427,0.182,,0.182
5/29/18 5:45,90.334,16.332,0.179,,0.179
5/29/18 6:00,90.333,16.237,0.177,,0.177
5/29/18 6:15,90.363,16.141,0.178,,0.178
5/29/18 6:30,90.352,16.141,0.177,,0.177
5/29/18 6:45,90.351,16.046,0.178,,0.178
5/29/18 7:00,90.392,15.951,0.183,,0.183
5/29/18 7:15,90.358,15.855,0.178,,0.178
5/29/18 7:30,90.337,15.855,0.172,,0.172
5/29/18 7:45,90.358,15.855,0.174,,0.174
5/29/18 8:00,90.347,15.855,0.172,,0.172
5/29/18 8:15,90.347,15.855,0.174,,0.174
5/29/18 8:30,90.371,15.951,0.177,,0.177
5/29/18 8:45,90.351,16.046,0.173,,0.173
5/29/18 9:00,90.374,16.141,0.176,,0.176
5/29/18 9:15,90.375,16.237,0.178,,0.178
5/29/18 9:30,90.379,16.427,0.179,,0.179
5/29/18 9:45,90.339,16.618,0.175,,0.175
5/29/18 10:00,90.31,16.808,0.175,,0.175
5/29/18 10:15,90.251,17.094,0.168,,0.168
5/29/18 10:30,90.191,17.379,0.162,,0.162
5/29/18 10:45,90.175,17.665,0.161,,0.161
5/29/18 11:00,90.117,18.045,0.155,,0.155
5/29/18 11:15,90.081,18.426,0.153,,0.153
5/29/18 11:30,90.066,18.806,0.153,,0.153
5/29/18 11:45,90.019,19.187,0.15,,0.15
5/29/18 12:00,89.984,19.662,0.146,,0.146
5/29/18 12:15,90.001,20.043,0.149,,0.149
5/29/18 12:30,89.988,20.519,0.149,,0.149
5/29/18 12:45,89.984,20.901,0.149,,0.149
5/29/18 13:00,89.982,21.378,0.152,,0.152
5/29/18 13:15,89.958,21.855,0.15,,0.15
5/29/18 13:30,89.954,22.238,0.152,,0.152
5/29/18 13:45,89.961,22.621,0.153,,0.153
5/29/18 14:00,89.946,23.004,0.154,,0.154
5/29/18 14:15,89.941,23.292,0.154,,0.154
5/29/18 14:30,89.948,23.677,0.155,,0.155
5/29/18 14:45,89.91,23.966,0.153,,0.153
5/29/18 15:00,89.904,24.255,0.154,,0.154
5/29/18 15:15,89.876,24.448,0.154,,0.154
5/29/18 15:30,89.867,24.545,0.152,,0.152
5/29/18 15:45,89.847,24.641,0.151,,0.151
5/29/18 16:00,89.827,24.738,0.152,,0.152
5/29/18 16:15,89.818,24.835,0.153,,0.153
5/29/18 16:30,89.829,24.835,0.156,,0.156
5/29/18 16:45,89.775,24.835,0.153,,0.153
5/29/18 17:00,89.765,24.835,0.151,,0.151
5/29/18 17:15,89.774,24.738,0.155,,0.155
5/29/18 17:30,89.752,24.738,0.155,,0.155
5/29/18 17:45,89.729,24.641,0.155,,0.155
5/29/18 18:00,89.704,24.448,0.155,,0.155
5/29/18 18:15,89.691,24.351,0.155,,0.155
5/29/18 18:30,89.667,24.158,0.156,,0.156
5/29/18 18:45,89.62,23.966,0.151,,0.151
5/29/18 19:00,89.617,23.773,0.152,,0.152
5/29/18 19:15,89.56,23.581,0.147,,0.147
5/29/18 19:30,89.565,23.292,0.149,,0.149
5/29/18 19:45,89.562,23.1,0.151,,0.151
5/29/18 20:00,89.546,22.812,0.149,,0.149
5/29/18 20:15,89.532,22.621,0.149,,0.149
5/29/18 20:30,89.509,22.525,0.146,,0.146
5/29/18 20:45,89.516,22.333,0.147,,0.147
5/29/18 21:00,89.514,22.238,0.148,,0.148
5/29/18 21:15,89.5,22.046,0.146,,0.146
5/29/18 21:30,89.507,21.855,0.148,,0.148
5/29/18 21:45,89.526,21.664,0.149,,0.149
5/29/18 22:00,89.522,21.473,0.149,,0.149
5/29/18 22:15,89.508,21.282,0.149,,0.149
5/29/18 22:30,89.494,21.091,0.151,,0.151
5/29/18 22:45,89.489,20.805,0.151,,0.151
5/29/18 23:00,89.496,20.615,0.153,,0.153
5/29/18 23:15,89.47,20.329,0.15,,0.15
5/29/18 23:30,89.435,20.138,0.145,,0.145
5/29/18 23:45,89.42,19.948,0.144,,0.144
5/30/18 0:00,89.394,19.662,0.142,,0.142
5/30/18 0:15,89.412,19.472,0.143,,0.143
5/30/18 0:30,89.429,19.187,0.148,,0.148
5/30/18 0:45,89.426,18.996,0.149,,0.149
5/30/18 1:00,89.39,18.806,0.149,,0.149
5/30/18 1:15,89.398,18.616,0.151,,0.151
5/30/18 1:30,89.373,18.426,0.151,,0.151
5/30/18 1:45,89.339,18.331,0.147,,0.147
5/30/18 2:00,89.325,18.14,0.136,,0.136
5/30/18 2:15,89.302,18.045,0.133,,0.133
5/30/18 2:30,89.268,17.95,0.129,,0.129
5/30/18 2:45,89.277,17.855,0.131,,0.131
5/30/18 3:00,89.372,17.76,0.139,,0.139
5/30/18 3:15,89.383,17.76,0.139,,0.139
5/30/18 3:30,89.381,17.665,0.141,,0.141
5/30/18 3:45,89.392,17.665,0.136,,0.136
5/30/18 4:00,89.401,17.57,0.138,,0.138
5/30/18 4:15,89.421,17.475,0.137,,0.137
5/30/18 4:30,89.376,17.379,0.134,,0.134
5/30/18 4:45,89.43,17.379,0.136,,0.136
5/30/18 5:00,89.439,17.284,0.137,,0.137
5/30/18 5:15,89.459,17.189,0.137,,0.137
5/30/18 5:30,89.457,17.094,0.134,,0.134
5/30/18 5:45,89.477,16.999,0.136,,0.136
5/30/18 6:00,89.488,16.999,0.139,,0.139
5/30/18 6:15,89.497,16.903,0.138,,0.138
5/30/18 6:30,89.506,16.808,0.143,,0.143
5/30/18 6:45,89.517,16.808,0.141,,0.141
5/30/18 7:00,89.505,16.713,0.137,,0.137
5/30/18 7:15,89.503,16.618,0.135,,0.135
5/30/18 7:30,89.46,16.618,0.131,,0.131
5/30/18 7:45,89.512,16.523,0.138,,0.138
5/30/18 8:00,89.533,16.523,0.138,,0.138
5/30/18 8:15,89.533,16.523,0.133,,0.133
5/30/18 8:30,89.544,16.523,0.136,,0.136
5/30/18 8:45,89.533,16.523,0.134,,0.134
5/30/18 9:00,89.553,16.427,0.14,,0.14
5/30/18 9:15,89.607,16.427,0.142,,0.142
5/30/18 9:30,89.573,16.332,0.141,,0.141
5/30/18 9:45,89.585,16.427,0.142,,0.142
5/30/18 10:00,89.564,16.427,0.128,,0.128
5/30/18 10:15,89.618,16.427,0.139,,0.139
5/30/18 10:30,89.575,16.427,0.14,,0.14
5/30/18 10:45,89.589,16.618,0.141,,0.141
5/30/18 11:00,89.726,16.523,0.161,,0.161
5/30/18 11:15,89.707,16.618,0.151,,0.151
5/30/18 11:30,89.61,16.618,0.143,,0.143
5/30/18 11:45,89.632,16.618,0.148,,0.148
